"LeftTag","RightTag","DataType","Month","Day","Year","Ranch","Part","Recapture","Sex","EstAge","KnownAgeAdj","AdjWt","geometry.x","Ges","TrdTri","Apr","Fawn","FstMon","Sept","Lac","PGes","PTrdTri","PApr","PFawn","PFstMon","PSept","PLac","ranch","MassKg"
6606,"6607","Capture",10,28,2017,"ES",NA,"NO","M",1.5,1.5,46,"c(652909.5531",207.78340708639,161.923480084748,28.5234001309145,87.8480255981122,56.6164763261477,24.869206815958,172.196135728518,229.781423736364,204.726922679693,25.0545010566711,32.7300989472424,6.88898344704649,110.106522721238,149.924001337087,"ES",20.865232
6614,"6615","Capture",10,28,2017,"ES",NA,"NO","M",1.5,1.5,74.5,"c(652030.2154",192.655079472832,150.032014275675,26.956111156629,88.107992887526,56.0802404489659,26.0628989897668,176.034807087883,236.140324396081,208.941477728076,27.198846668005,28.8325090794824,6.96842207806185,117.047446520926,155.309710773101,"ES",33.792604
6617,"6618","Capture",10,28,2017,"ES",NA,"NO","M",1.5,1.5,88,"c(650649.9237",186.595742413281,147.150929830359,24.7486961354734,95.6944414629834,66.2359089722158,27.8778981585055,189.889315310982,259.205797230825,227.398418312892,31.8073789179325,39.4872468403773,8.28756802261341,114.722100396466,161.506849693076,"ES",39.916096
6630,"6631","Capture",11,11,2018,"ES","S","YES","F",1.5,1.5,72,"c(653170.592",367.448139929503,357.156151109666,8.52461937069893,353.831578894372,10.9619125005265,214.505790799856,295.152812335029,177.980762517429,140.721417300403,25.5185052588349,89.5931773751509,58.3866240358912,24.0865478664636,176.398512457963,"ES",32.658624
6659,"6660","Capture",10,29,2017,"ES",NA,"NO","F",1.5,1.5,72,"c(652156.1803",164.91552140424,132.566877956968,24.0484220040962,91.3766483234941,60.6107018630719,22.7575617704424,176.747844682599,230.901232635952,197.34498292394,33.5562497120118,32.0718955546617,7.00573736988008,120.994057769422,163.116610440426,"ES",32.658624
6677,"6678","Capture",10,29,2017,"ES",NA,"NO","F",1.5,1.5,73,"c(650805.3883",172.279494086673,137.425308839811,24.1622601980344,96.8500957763754,68.1836131694727,25.9794048890471,191.264267611783,260.09405813925,224.640161557123,35.4538965821266,41.2439414770924,8.25694170460338,118.429070849204,165.243315804575,"ES",33.112216
6681,"6682","Capture",10,29,2017,"ES",NA,"NO","M",1.5,1.5,97,"c(650197.4495",172.279494086673,137.425308839811,24.1622601980344,96.8500957763754,68.1836131694727,25.9794048890471,191.264267611783,260.09405813925,224.640161557123,35.4538965821266,41.2439414770924,8.25694170460338,118.429070849204,165.243315804575,"ES",43.998424
7442,"7443","Capture",11,3,2018,"SR",NA,"NO","M",1.5,1.5,87,"c(616286.5621",433.472742232261,411.200435560895,20.7939582969993,423.071140714688,30.8702465377282,360.776386889629,450.658445488429,268.393732346274,200.62611632995,63.4730303115212,145.964079375524,65.0245543941856,43.7521710321307,204.028259858489,"SR",39.462504
7459,"7464","Capture",11,3,2018,"SR",NA,"NO","F",1.5,1.5,74,"c(615311.3326",413.674286878821,391.471732468497,20.6854693349451,403.354242704809,33.2708487287163,291.082429034635,381.017259033397,260.716074987467,201.656405850466,55.8508149385452,145.733831586556,61.8400741211081,48.1350179761648,200.063217028132,"SR",33.565808
7473,"7474","Capture",11,3,2018,"SR",NA,"NO","M",1.5,1.5,91,"c(615616.5442",423.30606256552,401.056179364547,20.7634743712842,413.062137573958,31.9432054609061,327.447605748661,417.058152136393,266.630312220528,202.670590137466,60.1090417318047,146.337359582991,62.5335550239543,45.8002310991287,201.080764957354,"SR",41.276872
7599,"7600","Capture",11,4,2018,"BV",NA,"NO","M",1.5,1.5,85,"c(553723.7571",257.924840800384,194.237233054824,43.4549817842563,200.636233366444,14.3985684079817,474.358303017914,540.451645029126,167.522860195022,123.154482990503,42.2577595668845,134.295091538108,84.6182695910101,38.0805831150046,167.004968079285,"BV",38.55532
7634,"7635","Capture",10,20,2019,"ES",NA,"YES","F",1.5,1.5,74,"c(653851.8518",184.455678743554,162.700451391894,46.9065890252642,86.9986664133721,22.3676926257613,128.556758791126,177.633439321049,368.344010542932,357.850463355746,8.79843948874622,353.402822608681,10.4640230403747,207.278616458178,289.087742474163,"ES",33.565808
7636,"7637","Capture",10,19,2019,"ES",NA,"YES","F",1.5,1.5,82,"c(654417.9119",180.411768570542,158.993050742895,45.6384205818176,88.4992293771357,19.747776299715,124.009642227378,167.43043498724,378.972700096259,370.165703026403,7.2293168993201,366.582823496312,11.0637404844165,225.04466227605,292.169545279583,"ES",37.194544
7657,"7658","Capture",10,19,2019,"ES",NA,"YES","F",1.5,1.5,82,"c(653754.7391",181.406386279734,160.21429202077,45.794489059248,83.819495785574,18.4236428214354,126.35360005789,171.606682616984,369.97528327669,359.726751372618,8.54270603880286,356.079144242049,11.0761454317872,220.647032558918,299.757502836586,"ES",37.194544
7683,"7684","Capture",11,11,2018,"ES","S","NO","F",1.5,1.5,86,"c(652285.2467",368.344010542932,357.850463355746,8.79843948874622,353.402822608681,10.4640230403747,207.278616458178,289.087742474163,164.91552140424,132.566877956968,24.0484220040962,91.3766483234941,60.6107018630719,22.7575617704424,176.747844682599,"ES",39.008912
7689,"7690","Capture",11,11,2018,"ES","S","NO","F",1.5,1.5,78,"c(652317.9036",368.344010542932,357.850463355746,8.79843948874622,353.402822608681,10.4640230403747,207.278616458178,289.087742474163,164.91552140424,132.566877956968,24.0484220040962,91.3766483234941,60.6107018630719,22.7575617704424,176.747844682599,"ES",35.380176
7692,"7693","Capture",11,11,2018,"ES",NA,"NO","F",1.5,1.5,75,"c(652028.9952",367.448139929503,357.156151109666,8.52461937069893,353.831578894372,10.9619125005265,214.505790799856,295.152812335029,177.980762517429,140.721417300403,25.5185052588349,89.5931773751509,58.3866240358912,24.0865478664636,176.398512457963,"ES",34.0194
7695,"7696","Capture",11,11,2018,"ES",NA,"NO","F",1.5,1.5,79,"c(652300.9979",367.448139929503,357.156151109666,8.52461937069893,353.831578894372,10.9619125005265,214.505790799856,295.152812335029,177.980762517429,140.721417300403,25.5185052588349,89.5931773751509,58.3866240358912,24.0865478664636,176.398512457963,"ES",35.833768
7757,"7758","Capture",10,19,2019,"ES",NA,"NO","M",1.5,1.5,99,"c(654812.7003",182.047287619484,160.124493947995,46.7840619366617,88.2783567316,21.633999472564,123.412077406305,169.495847396225,378.343148471321,369.394333140458,7.44799558818341,367.091885646804,10.6668910384178,216.326584473252,284.682037852748,"ES",44.905608
7797,"7798","Capture",10,20,2019,"ES",NA,"NO","M",1.5,1.5,91.5,"c(653700.3636",182.14105038179,160.66493958814,46.1099089044147,84.3448947115976,19.6952994726598,127.892706346232,173.987684808206,367.448139929503,357.156151109666,8.52461937069893,353.831578894372,10.9619125005265,214.505790799856,295.152812335029,"ES",41.503668
7825,"7828","Capture",10,20,2019,"ES",NA,"NO","M",1.5,1.5,100,"c(652383.8585",181.406386279734,160.21429202077,45.794489059248,83.819495785574,18.4236428214354,126.35360005789,171.606682616984,369.97528327669,359.726751372618,8.54270603880286,356.079144242049,11.0761454317872,220.647032558918,299.757502836586,"ES",45.3592
7853,"7856","Capture",10,20,2019,"ES",NA,"NO","F",1.5,1.5,73,"c(650724.6788",178.921728096961,157.230928861594,46.8303771768697,81.9587887244415,18.2124475229065,130.855335162487,183.144597726699,367.695564701979,355.285117350345,10.6480115577579,351.15689307444,11.1259368657338,211.541973978281,304.750691386565,"ES",33.112216
7952,"7953","Capture",10,24,2021,"ES",NA,"YES","F",1.5,1.5,82,"c(654542.0503",606.030562144471,544.962111008121,28.5148776989664,311.823879948235,30.6673867234494,100.24738507811,253.896929415612,253.99927157606,224.523911644472,29.4753599315882,314.038692887872,238.215888246894,71.6484968699515,318.699965890497,"ES",37.194544
7959,"7960","Capture",10,24,2020,"ES",NA,"NO","M",1.5,1.5,99,"c(653133.715",259.483680218808,227.056849688641,32.4268305301666,327.380860237405,247.732854567468,71.9934561997651,327.556567422813,182.14105038179,160.66493958814,46.1099089044147,84.3448947115976,19.6952994726598,127.892706346232,173.987684808206,"ES",44.905608
7968,"7969","Capture",10,24,2020,"ES",NA,"NO","M",1.5,1.5,81.5,"c(652922.4827",259.483680218808,227.056849688641,32.4268305301666,327.380860237405,247.732854567468,71.9934561997651,327.556567422813,182.14105038179,160.66493958814,46.1099089044147,84.3448947115976,19.6952994726598,127.892706346232,173.987684808206,"ES",36.967748
7980,"7981","Capture",10,24,2020,"ES",NA,"NO","M",1.5,1.5,87,"c(653441.126",259.483680218808,227.056849688641,32.4268305301666,327.380860237405,247.732854567468,71.9934561997651,327.556567422813,182.14105038179,160.66493958814,46.1099089044147,84.3448947115976,19.6952994726598,127.892706346232,173.987684808206,"ES",39.462504
8001,"8002","Capture",10,31,2020,"SR",NA,"NO","F",1.5,1.5,78,"c(615739.0218",345.501994132399,332.15879762113,13.3431965112686,315.233149154446,212.439617210068,89.9320269413293,354.510794418864,224.329854934477,178.368344137445,52.6099316606997,139.038530656537,28.2350174036619,132.404060892761,206.291804464003,"SR",35.380176
8005,"8006","Capture",10,31,2020,"SR",NA,"NO","F",1.5,1.5,74,"c(615885.1525",345.501994132399,332.15879762113,13.3431965112686,315.233149154446,212.439617210068,89.9320269413293,354.510794418864,224.329854934477,178.368344137445,52.6099316606997,139.038530656537,28.2350174036619,132.404060892761,206.291804464003,"SR",33.565808
8018,"8019","Capture",10,31,2020,"SR",NA,"NO","F",1.5,1.5,58,"c(613532.6276",344.623385131359,331.42153775692,13.2018473744393,301.837149068713,199.98516432941,88.3219653609267,340.182954901742,226.02815550752,180.269651280716,51.7639111517929,146.462513555307,28.6965125575662,128.308353986591,197.858407553285,"SR",26.308336
8024,"8025","Capture",10,31,2020,"SR",NA,"NO","F",1.5,1.5,72.5,"c(612989.2238",344.623385131359,331.42153775692,13.2018473744393,301.837149068713,199.98516432941,88.3219653609267,340.182954901742,226.02815550752,180.269651280716,51.7639111517929,146.462513555307,28.6965125575662,128.308353986591,197.858407553285,"SR",32.88542
8164,"8167","Capture",11,1,2020,"BV",NA,"NO","M",1.5,1.5,73,"c(555294.5437",266.600533665583,255.040101589129,11.5604320764542,238.886266697198,175.961675018072,134.558385672048,408.04927295167,165.521124015804,133.110253180619,43.8522289991378,26.5070770145394,6.92698327312246,160.148253034335,179.77101688409,"BV",33.112216
8176,"8177","Capture",11,1,2020,"BV",NA,"NO","M",1.5,1.5,85,"c(555098.5979",262.238301000558,251.283580682241,10.9547203183174,241.172087069601,177.14736347273,140.942737776786,420.657668632455,166.85735390411,132.386453964573,45.4029186964035,24.5742895831354,7.16089894669131,138.223432872386,156.545049411652,"BV",38.55532
8192,"8193","Capture",11,1,2020,"BV",NA,"NO","F",1.5,1.5,73,"c(555292.5654",262.238301000558,251.283580682241,10.9547203183174,241.172087069601,177.14736347273,140.942737776786,420.657668632455,166.85735390411,132.386453964573,45.4029186964035,24.5742895831354,7.16089894669131,138.223432872386,156.545049411652,"BV",33.112216
8225,"8226","Capture",11,1,2020,"BV",NA,"NO","F",1.5,1.5,68,"c(552144.7346",269.471398126086,257.044390927753,12.4270071983337,237.203853305429,177.47929199785,128.392783604562,402.644181415439,167.994259194005,133.020296406001,45.9751878976821,26.5321255699964,7.24709222477394,163.211992779747,185.409031414805,"BV",30.844256
8244,"8245","Capture",11,1,2020,"BV",NA,"NO","F",1.5,1.5,78,"c(551487.1658",271.082167535103,257.384011997856,13.6981555372477,237.215558201075,182.109482675791,123.05171858985,397.655519154854,168.453733216389,128.305966714397,50.6200021505356,25.0387264094316,7.32050200318917,161.129432008136,185.417603279573,"BV",35.380176
8248,"8249","Capture",11,1,2020,"BV",NA,"NO","M",1.5,1.5,94.5,"c(551289.8351",271.082167535103,257.384011997856,13.6981555372477,237.215558201075,182.109482675791,123.05171858985,397.655519154854,168.453733216389,128.305966714397,50.6200021505356,25.0387264094316,7.32050200318917,161.129432008136,185.417603279573,"BV",42.864444
8406,"8407","Capture",10,25,2020,"ES",NA,"NO","M",1.5,1.5,89,"c(653289.3694",239.248503581486,207.53539408464,31.7131094968463,302.705779507989,238.48322246992,75.843353509903,323.46067412931,178.516701926012,157.324831029866,46.38238750631,85.911636501347,17.6846294652496,118.454765447765,162.671557027992,"ES",40.369688
8436,"8437","Capture",10,31,2020,"SR",NA,"NO","F",1.5,1.5,73,"c(616805.6562",348.990008177265,335.242274256452,13.7477339208126,319.221191260062,214.795135430992,96.7434790283442,364.917664774694,234.367356408854,189.903435027227,51.0546020311304,155.525306997355,37.2354634213261,129.10068790321,212.241312211166,"SR",33.112216
8438,"8439","Capture",10,31,2020,"SR",NA,"NO","M",1.5,1.5,94,"c(616726.4775",348.990008177265,335.242274256452,13.7477339208126,319.221191260062,214.795135430992,96.7434790283442,364.917664774694,234.367356408854,189.903435027227,51.0546020311304,155.525306997355,37.2354634213261,129.10068790321,212.241312211166,"SR",42.637648
8482,"8483","Capture",10,16,2022,"ES",NA,"YES","F",1.5,1.5,75.5,"c(653560.874",115.846535033896,78.0981053435243,37.7484296903713,72.2155366596816,15.8769170174892,108.817065598559,217.575291842902,601.145991895814,541.937064845115,29.1401319154538,332.604700007607,45.2467836860015,109.482922186204,273.434030463942,"ES",34.246196
8497,"8498","Capture",10,24,2021,"ES",NA,"NO","M",1.5,1.5,101,"c(654323.2969",601.277241448741,544.508734921794,28.8183079282753,313.927870978471,34.7928994176909,98.6577057121031,248.261026283625,262.813143988773,232.365634102076,30.4475098866969,325.110046376562,244.826964579756,74.872981376946,327.637860525633,"ES",45.812792
8501,"8503","Capture",10,24,2021,"ES",NA,"NO","F",1.5,1.5,83,"c(652378.4354",609.353384401679,535.851550483232,28.9145554297285,326.393073992571,34.5773959010839,115.264754506527,281.334907426717,250.912543238941,218.397144349161,32.51539888978,313.552317555994,241.300241691992,73.5397708714009,323.201837591784,"ES",37.648136
8512,"8513","Capture",10,30,2021,"SR",NA,"NO","M",1.5,1.5,94,"c(614228.6891",618.27993663447,547.59140775539,29.0802229181863,233.654196669144,56.8302416305813,121.105261430144,225.321207697998,344.623385131359,331.42153775692,13.2018473744393,301.837149068713,199.98516432941,88.3219653609267,340.182954901742,"SR",42.637648
8516,"8517","Capture",10,30,2021,"SR",NA,"NO","F",1.5,1.5,65,"c(614180.7943",618.27993663447,547.59140775539,29.0802229181863,233.654196669144,56.8302416305813,121.105261430144,225.321207697998,344.623385131359,331.42153775692,13.2018473744393,301.837149068713,199.98516432941,88.3219653609267,340.182954901742,"SR",29.48348
8520,"8521","Capture",10,30,2021,"SR",NA,"NO","M",1.5,1.5,101,"c(614186.3078",604.116335615516,535.090760275722,23.8346165120601,244.120657272637,59.6414338424802,116.084602911025,217.817716544307,351.633294299245,337.820550963283,13.8127433359623,307.703053845988,203.22697584657,94.7899015743751,349.198740933287,"SR",45.812792
8544,"8545","Capture",10,30,2021,"SR",NA,"NO","F",1.5,1.5,78,"c(615513.8303",614.700047502955,542.497481058082,23.6819462776184,230.992588538095,55.813553880318,116.84528292343,219.197136736824,348.990008177265,335.242274256452,13.7477339208126,319.221191260062,214.795135430992,96.7434790283442,364.917664774694,"SR",35.380176
8749,"8750","Capture",10,23,2021,"ES",NA,"NO","F",1.5,1.5,62,"c(653813.1273",601.145991895814,541.937064845115,29.1401319154538,332.604700007607,45.2467836860015,109.482922186204,273.434030463942,266.784890390059,233.532381194353,33.2525091957068,340.690752491355,254.839410690591,72.496610313654,335.198381379247,"ES",28.122704
8769,"8770","Capture",10,31,2021,"BV",NA,"YES","M",1.5,1.5,87,"c(550698.7915",442.837639908277,426.042202691519,2.75816464424133,159.01013781529,42.8954973559012,24.957330275327,92.2878200125997,271.082167535103,257.384011997856,13.6981555372477,237.215558201075,182.109482675791,123.05171858985,397.655519154854,"BV",39.462504
8777,"8509","Capture",10,30,2021,"SR",NA,"NO","F",1.5,1.5,70,"c(615402.4592",646.154095500708,569.783494859934,35.8178898096084,222.401158438995,59.2926565147937,123.149242207408,237.977396413684,341.676473217238,328.785344144482,12.8911290727556,311.593353437878,209.195124158635,83.9334576874971,343.058083095122,"SR",31.75144
9026,"9027","Capture",10,23,2021,"ES",NA,"NO","F",1.5,1.5,73.5,"c(651361.955",616.010675516911,551.672557137907,29.3086162423715,369.976401418739,67.6707095208694,114.291875978117,306.93615250785,268.890720356474,235.067559319767,33.8231610367075,354.211326494813,264.474425755441,81.2960268855094,355.612518273294,"ES",33.339012
9030,"9031","Capture",10,23,2021,"ES",NA,"NO","M",1.5,1.5,78,"c(652945.7087",605.982287308841,540.788290409313,28.6432519153458,329.471757914172,39.3956546001136,112.406014684631,275.708372383597,259.483680218808,227.056849688641,32.4268305301666,327.380860237405,247.732854567468,71.9934561997651,327.556567422813,"ES",35.380176
9037,"9038","Capture",10,24,2021,"ES",NA,"NO","F",1.5,1.5,74,"c(654356.4876",601.277241448741,544.508734921794,28.8183079282753,313.927870978471,34.7928994176909,98.6577057121031,248.261026283625,262.813143988773,232.365634102076,30.4475098866969,325.110046376562,244.826964579756,74.872981376946,327.637860525633,"ES",33.565808
9759,"9760","Capture",10,16,2022,"ES",NA,"NO","M",1.5,1.5,81,"c(653505.2848",115.846535033896,78.0981053435243,37.7484296903713,72.2155366596816,15.8769170174892,108.817065598559,217.575291842902,601.145991895814,541.937064845115,29.1401319154538,332.604700007607,45.2467836860015,109.482922186204,273.434030463942,"ES",36.740952
